"p_val ""avg_log2FC"" ""pct.1"" ""pct.2"" ""p_val_adj"" ""cluster"" ""gene"""
"990 3.00061388369512e-36 1.32700278452354 0.542 0.084 3.91970191627094e-32 ""23"" ""LOC5566522"""
"991 8.61599637876558e-36 1.7375007258721 0.763 0.173 1.12550760695815e-31 ""23"" ""LOC5575522"""
"992 1.3316203817336e-35 1.78626961947702 0.864 0.214 1.73949570465861e-31 ""23"" ""LOC5570655"""
"993 6.68625953346056e-35 2.03458847064533 0.864 0.227 8.73426082855953e-31 ""23"" ""LOC5575465"""
"994 8.64913249032444e-35 2.2638392097919 1 0.617 1.12983617721108e-30 ""23"" ""LOC5567507"""
"995 5.40304932516119e-34 1.32211898130045 0.593 0.106 7.05800333345806e-30 ""23"" ""LOC5563613"""
"996 2.17877019252364e-33 1.03817836058922 0.373 0.042 2.84612750249364e-29 ""23"" ""LOC110677182"""
"997 1.48075258762644e-32 1.9720237012914 0.695 0.149 1.93430710521642e-28 ""23"" ""LOC5568992"""
"998 8.83258795680298e-32 1.24138993274725 0.441 0.062 1.15380096479717e-27 ""23"" ""LOC5564212"""
"999 5.83153737694835e-31 1.48721093077801 0.695 0.144 7.61773727550763e-27 ""23"" ""LOC5575189"""
"1000 8.78173531085552e-31 2.13505239191181 0.966 0.589 1.14715808365706e-26 ""23"" ""LOC5578456"""
"1001 4.53598036874351e-30 2.39837667408759 0.949 0.484 5.92535115568964e-26 ""23"" ""LOC5566546"""
"1002 1.78629281564011e-29 1.68105550505054 0.559 0.106 2.33343430507068e-25 ""23"" ""LOC5573122"""
"1003 1.79365380310112e-29 1.27526862775292 1 0.993 2.34304996299099e-25 ""23"" ""LOC5572202"""
"1004 5.19632923053009e-29 1.08972314393229 0.339 0.04 6.78796487384146e-25 ""23"" ""LOC5563558"""
"1005 6.64264203249312e-29 1.75594791309494 0.915 0.318 8.67728328704577e-25 ""23"" ""LOC5576985"""
"1006 6.69979276825625e-28 1.6690693491738 1 0.526 8.75193929317314e-24 ""23"" ""LOC110677676"""
"1007 6.43400849783647e-27 1.39294963594128 1 0.723 8.40474530072378e-23 ""23"" ""LOC5567584"""
"1008 1.31074225796731e-26 1.1093786336199 0.39 0.056 1.71222261158269e-22 ""23"" ""LOC5564047"""
"1009 1.56193999929591e-26 1.41815183344151 0.763 0.208 2.04036222108025e-22 ""23"" ""LOC5566931"""
"1010 1.10061635926001e-25 1.74891314642514 0.627 0.148 1.43773515010136e-21 ""23"" ""LOC5565303"""
"1011 1.45333732503301e-25 1.18894054200241 0.475 0.086 1.89849454769061e-21 ""23"" ""LOC23687618"""
"1012 1.78084608161164e-25 1.0591812031832 0.39 0.058 2.32631923640929e-21 ""23"" ""LOC5579199"""
"1013 4.58198182806879e-25 1.57902782370137 0.661 0.166 5.98544286200626e-21 ""23"" ""LOC5564333"""
"1014 6.82203876970396e-25 1.05659266244306 0.322 0.042 8.91162924486428e-21 ""23"" ""LOC5573830"""
"1015 2.19537943840088e-24 1.3229256457293 0.644 0.168 2.86782416038307e-20 ""23"" ""LOC5564713"""
"1016 5.63385708270719e-24 1.55714035212816 0.966 0.641 7.3595075071404e-20 ""23"" ""LOC5564929"""
"1017 8.19809640486393e-24 1.06244484239995 0.407 0.065 1.07091733336738e-19 ""23"" ""LOC5572825"""
"1018 1.05915298383423e-23 1.19097467189165 0.424 0.072 1.38357154278265e-19 ""23"" ""LOC110674733"""
"1019 1.36669057006934e-23 1.67796616332202 0.966 0.561 1.78530789168158e-19 ""23"" ""LOC5568493"""
"1020 1.50431397665494e-23 1.94157583870882 0.576 0.143 1.96508534770434e-19 ""23"" ""LOC5570293"""
"1021 1.14352604742783e-22 1.49945599059118 0.898 0.341 1.49378807575498e-18 ""23"" ""LOC5579663"""
"1022 1.35553180803329e-22 1.36308159761744 0.864 0.344 1.77073120083389e-18 ""23"" ""LOC5569149"""
"1023 2.87175163209664e-22 1.48627033302125 1 0.755 3.75136915700785e-18 ""23"" ""LOC5567482"""
"1024 2.21876569969781e-21 1.12289340559112 1 0.89 2.89837363351525e-17 ""23"" ""LOC5578974"""
"1025 2.34619338524657e-21 1.3205849654153 0.61 0.158 3.0648324191476e-17 ""23"" ""LOC5564552"""
"1026 1.30592967010095e-20 1.19458941606838 1 0.763 1.70593592805287e-16 ""23"" ""LOC5570026"""
"1027 2.50638931662744e-20 1.02176723070432 1 0.873 3.27409636431042e-16 ""23"" ""LOC5575438"""
"1028 1.49534572784413e-19 1.48625328090618 0.492 0.116 1.95337012428279e-15 ""23"" ""LOC5568262"""
"1029 1.95417411885917e-19 1.26876157506847 0.847 0.318 2.55273765146574e-15 ""23"" ""LOC23687412"""
"1030 9.30375854236291e-19 1.03872496505864 0.373 0.069 1.21534997838887e-14 ""23"" ""LOC110676388"""
"1031 1.4729408317223e-18 1.8437814340865 0.966 0.672 1.92410260847884e-14 ""23"" ""LOC5580230"""
"1032 2.17071856973238e-18 1.12006144238453 0.407 0.084 2.8356096676414e-14 ""23"" ""LOC5576588"""
"1033 5.99101283568461e-18 1.12408981425831 0.915 0.382 7.82606006725481e-14 ""23"" ""LOC110675368"""
"1034 1.09313022451074e-17 1.34520199379736 0.763 0.295 1.42795601227838e-13 ""23"" ""LOC5566683"""
"1035 1.09902893211416e-17 1.34480702523377 0.729 0.264 1.43566149402073e-13 ""23"" ""LOC5570155"""
"1036 1.12613533691023e-17 1.05623912544493 0.831 0.314 1.47107059060584e-13 ""23"" ""LOC5569245"""
"1037 1.37594848328506e-17 1.02165182229805 0.424 0.093 1.79740150371527e-13 ""23"" ""LOC5570509"""
"1038 2.50161334278551e-17 1.00877000806181 0.39 0.082 3.26785750968071e-13 ""23"" ""LOC5576353"""
"1039 3.06361830693857e-17 1.06819453936715 0.458 0.108 4.00200459435385e-13 ""23"" ""LOC5571609"""
"1040 3.84629267991808e-17 1.11945300981025 0.61 0.191 5.02441212777698e-13 ""23"" ""LOC5572365"""
"1041 2.77097251754102e-16 1.47620231273611 0.559 0.171 3.61972139966383e-12 ""23"" ""LOC5570551"""
"1042 6.42194689379781e-16 1.2063390022756 0.492 0.131 8.38898922736808e-12 ""23"" ""LOC5569282"""
"1043 6.86653572356735e-16 1.0013213168959 1 0.774 8.96975561569602e-12 ""23"" ""LOC5566594"""
"1044 8.6777803133088e-16 1.08838703896478 0.983 0.702 1.13357844232753e-11 ""23"" ""LOC5565544"""
"1045 1.10034128158521e-15 1.18339994176893 0.644 0.221 1.43737581613477e-11 ""23"" ""LOC5565624"""
"1046 1.1421056882242e-15 1.05694633660757 0.441 0.108 1.49193266052727e-11 ""23"" ""LOC5570905"""
"1047 1.34643664451531e-295 2.49555370751652 0.644 0.011 1.75885018873035e-291 ""24"" ""Ir93a"""
"1048 7.50734768262745e-180 2.13671010764626 0.305 0.003 9.80684827781624e-176 ""24"" ""Ir21a"""
"1049 4.8970638660627e-131 4.94663545258136 0.898 0.075 6.3970345282377e-127 ""24"" ""LOC110677735"""
"1050 9.22809725376592e-131 3.59117273439002 0.729 0.044 1.20546634425944e-126 ""24"" ""LOC5576000"""
"1051 1.24102326573943e-124 3.83808738129782 0.949 0.087 1.62114869203542e-120 ""24"" ""LOC110676888"""
"1052 4.03642508527473e-81 2.22497245372136 0.339 0.014 5.27278208889438e-77 ""24"" ""LOC23687875"""
"1053 4.20208780466286e-81 4.51652477272519 0.678 0.066 5.4891872992311e-77 ""24"" ""LOC5576187"""
"1054 1.37364954826924e-60 2.46594873726392 0.322 0.017 1.79439840490411e-56 ""24"" ""LOC5567308"""
"1055 6.03714728764252e-55 3.14768574895471 0.627 0.084 7.88632550184742e-51 ""24"" ""LOC5567008"""
"1056 8.74275795777071e-50 2.60135815347048 0.864 0.189 1.14206647202359e-45 ""24"" ""LOC5572820"""
"1057 1.22753728884091e-49 1.27101950203864 0.254 0.013 1.60353196041288e-45 ""24"" ""LOC110677986"""
"1058 1.35025573647634e-47 2.61772698775483 0.932 0.241 1.76383906855904e-43 ""24"" ""LOC5577442"""
"1059 6.83197083577892e-47 1.10604739354009 0.288 0.018 8.924603502778e-43 ""24"" ""LOC5565800"""
"1060 5.71134755678842e-46 1.60077794594718 0.373 0.031 7.46073331343272e-42 ""24"" ""LOC110677724"""
"1061 1.80902064916317e-42 2.45468501091335 0.864 0.212 2.36312367400184e-38 ""24"" ""LOC5574708"""
"1062 9.72921744708883e-41 1.50309374216295 0.475 0.057 1.27092767511321e-36 ""24"" ""LOC5566814"""
"1063 1.05684478003789e-40 2.0335976961139 0.407 0.044 1.38055633616349e-36 ""24"" ""LOC5565984"""
"1064 8.20448578232714e-38 2.29162712383881 0.898 0.253 1.07175197774539e-33 ""24"" ""LOC5569036"""
"1065 4.01148451145695e-37 3.08402624146597 0.678 0.142 5.24020221731622e-33 ""24"" ""LOC5563684"""
"1066 1.10298887907478e-36 1.99901456753296 0.814 0.187 1.44083437273538e-32 ""24"" ""LOC5576693"""
"1067 4.98185919925849e-35 3.72770301719383 0.661 0.152 6.50780267199136e-31 ""24"" ""LOC23687865"""
"1068 9.66089722466458e-34 1.03712574776987 0.271 0.022 1.26200300445793e-29 ""24"" ""LOC5568959"""
"1069 1.97799044595086e-32 2.16386779386354 0.712 0.16 2.58384891954561e-28 ""24"" ""LOC5572158"""
"1070 6.43396990709571e-32 2.69531973047457 0.78 0.223 8.40469488963913e-28 ""24"" ""LOC5577565"""
"1071 6.36988152053429e-31 1.90189580448615 0.305 0.032 8.32097623027394e-27 ""24"" ""LOC5575967"""
"1072 9.00574644373735e-31 1.7762627666228 0.441 0.064 1.17642065794541e-26 ""24"" ""LOC5575719"""
"1073 1.02288495022566e-30 1.9831411089875 0.678 0.166 1.33619461047977e-26 ""24"" ""LOC5564333"""
"1074 2.13881680251122e-30 2.08244631142295 1 0.656 2.79393638912041e-26 ""24"" ""LOC5578723"""
"1075 1.06430538722057e-29 2.2649006521783 0.763 0.209 1.39030212732623e-25 ""24"" ""LOC5578537"""
"1076 9.74173190599717e-29 1.23396490622664 0.593 0.116 1.27256243888041e-24 ""24"" ""LOC5575448"""
"1077 4.45461306140694e-27 2.18570094426907 0.61 0.142 5.81906104211589e-23 ""24"" ""LOC5570293"""
"1078 4.56097602779774e-27 1.72618555774338 0.678 0.17 5.95800298511219e-23 ""24"" ""LOC5570551"""
"1079 5.27722499769316e-27 1.61799262858658 0.797 0.228 6.89363901448658e-23 ""24"" ""LOC5575465"""
"1080 1.80271435527868e-25 2.05970060661658 0.746 0.236 2.35488576230053e-21 ""24"" ""LOC5567816"""
"1081 3.96683127079855e-25 1.40075369554644 0.22 0.02 5.18187168904414e-21 ""24"" ""LOC110676361"""
"1082 6.06886269922015e-25 1.7040948722653 0.983 0.763 7.92775534399128e-21 ""24"" ""LOC5579480"""
"1083 1.3907638907994e-24 1.72262058264987 0.475 0.088 1.81675487055126e-20 ""24"" ""LOC5578903"""
"1084 5.60002337712391e-24 1.83722551326388 0.797 0.269 7.31531053753696e-20 ""24"" ""LOC5575382"""
"1085 8.55516967445021e-24 1.86806732828867 0.831 0.285 1.11756181457343e-19 ""24"" ""LOC110676731"""
"1086 1.9021684373521e-23 2.05322098626076 0.576 0.139 2.48480262971304e-19 ""24"" ""LOC5565339"""
"1087 6.26362529234892e-23 1.66229349676639 0.729 0.237 8.18217371939539e-19 ""24"" ""LOC5575690"""
"1088 2.88977029145905e-22 1.34931097319895 0.983 0.883 3.77490693173295e-18 ""24"" ""LOC5573499"""
"1089 3.18929253337659e-22 1.93631724545997 0.932 0.484 4.16617283634983e-18 ""24"" ""LOC5566546"""
"1090 7.07354533364365e-22 1.22337880035906 0.271 0.034 9.2401722693387e-18 ""24"" ""LOC110677254"""
"1091 1.66107272403774e-21 1.11647463879943 0.542 0.12 2.1698592994105e-17 ""24"" ""LOC5577784"""
"1092 1.09518373901894e-20 1.86694333960567 0.576 0.16 1.43063851828044e-16 ""24"" ""LOC5565978"""
"1093 1.36602435130267e-20 1.28773967732115 0.441 0.09 1.78443761010668e-16 ""24"" ""LOC110677245"""
"1094 2.75160983625431e-20 3.06606894522736 0.373 0.071 3.594427929099e-16 ""24"" ""LOC5565305"""
"1095 3.02457152749372e-20 1.71960290204876 0.831 0.396 3.95099778636504e-16 ""24"" ""LOC5577768"""
"1096 1.79136959460361e-19 1.5631679590222 0.831 0.365 2.34006610143069e-15 ""24"" ""LOC5574581"""
"1097 2.19634611784798e-19 1.54646990584148 0.763 0.312 2.86908693374482e-15 ""24"" ""LOC110678415"""
"1098 3.71260364620359e-18 1.6154586329826 0.678 0.234 4.84977414303574e-14 ""24"" ""LOC5572620"""
"1099 6.19650507468102e-18 1.58442451041694 0.831 0.406 8.09449457905582e-14 ""24"" ""LOC110675282"""
"1100 6.22326855902017e-18 1.0634438468802 0.237 0.031 8.12945571864805e-14 ""24"" ""LOC5579529"""
"1101 7.85068040710212e-18 1.97147836244803 0.678 0.251 1.02553438157975e-13 ""24"" ""LOC5574086"""
"1102 1.0830650950109e-17 1.60152690458494 0.407 0.09 1.41480793361274e-13 ""24"" ""LOC5567018"""
"1103 1.09309246562318e-17 1.30191705202973 0.661 0.217 1.42790668784355e-13 ""24"" ""LOC5570655"""
"1104 1.98419374354801e-17 1.56572379955549 0.78 0.376 2.59195228719676e-13 ""24"" ""LOC5574448"""
"1105 1.319640653763e-16 1.17460650508443 0.39 0.085 1.72384658601061e-12 ""24"" ""LOC5570660"""
"1106 1.52656753777346e-16 1.83627406052105 0.61 0.192 1.99415517459347e-12 ""24"" ""LOC5567765"""
"1107 1.54384198484859e-16 2.67422279204077 0.373 0.088 2.01672078480771e-12 ""24"" ""LOC5578554"""
"1108 1.57960598196078e-16 1.50829143919503 0.831 0.385 2.06343929423536e-12 ""24"" ""LOC5575744"""
"1109 2.51363832748314e-16 1.16323062287739 0.949 0.569 3.28356574719122e-12 ""24"" ""LOC5566774"""
"1110 4.87840499634776e-16 1.05572977431735 0.559 0.161 6.37266044672908e-12 ""24"" ""LOC5564607"""
"1111 7.9103921328442e-16 1.54202679100178 0.322 0.063 1.03333452431344e-11 ""24"" ""LOC110676099"""
"1112 1.78771168497024e-15 1.26217207857094 0.797 0.367 2.33528777407663e-11 ""24"" ""LOC5564596"""
"1113 5.5005908956194e-15 1.32567979912144 0.627 0.228 7.18542188694763e-11 ""24"" ""LOC5575449"""
"1114 2.265748478727e-14 1.64278594207174 0.915 0.741 2.95974723776108e-10 ""24"" ""LOC5572373"""
"1115 2.81857568912256e-14 1.13713623051248 0.441 0.117 3.68190542270081e-10 ""24"" ""LOC5568262"""
"1116 4.16322050688613e-14 1.22360276997667 0.966 0.907 5.43841494814535e-10 ""24"" ""LOC5566589"""
"1117 5.4841272582831e-14 1.55138941173192 0.729 0.354 7.16391543749521e-10 ""24"" ""LOC5568626"""
"1118 6.08028409463718e-14 1.17583362936499 0.949 0.74 7.94267511282455e-10 ""24"" ""LOC5564718"""
"1119 7.21408270959422e-14 2.77014692776437 0.407 0.114 9.42375624354293e-10 ""24"" ""LOC5580270"""
"1120 1.40986973220868e-13 1.40080830174125 0.797 0.417 1.8417128311842e-09 ""24"" ""LOC5577413"""
"1121 2.63846966205842e-13 1.26066232201452 0.949 0.688 3.44663291954691e-09 ""24"" ""LOC5570723"""
"1122 3.83542571730651e-13 1.21366261455058 0.288 0.061 5.0102166145175e-09 ""24"" ""LOC5566992"""
"1123 7.29516248592894e-13 1.17854436388798 0.881 0.799 9.52967075536898e-09 ""24"" ""LOC5576263"""
"1124 9.94017088857549e-13 1.51953899003306 0.695 0.343 1.29848452317462e-08 ""24"" ""LOC5575090"""
"1125 6.96119419538253e-12 1.54548608360024 0.627 0.279 9.0934079774282e-08 ""24"" ""LOC5579633"""
"1126 8.19617601394127e-12 1.09544284134575 0.915 0.527 1.07066647270115e-07 ""24"" ""LOC110677676"""
"1127 1.06382232764188e-11 2.48632315097432 0.576 0.282 1.38967110659858e-07 ""24"" ""LOC5569618"""
"1128 1.43636166862735e-11 1.2976911434809 0.831 0.444 1.87631924772791e-07 ""24"" ""LOC5573643"""
"1129 5.82312653577634e-11 1.8075823165446 0.441 0.145 7.60675019368464e-07 ""24"" ""LOC5566210"""
"1130 1.13305464587111e-10 1.11726058343076 0.915 0.685 1.48010928390143e-06 ""24"" ""LOC5564594"""
"1131 2.39141559852863e-10 1.03854073761747 0.559 0.222 3.12390619635795e-06 ""24"" ""LOC110674070"""
"1132 4.36677811537123e-10 1.37666686029226 0.475 0.171 5.70432225210944e-06 ""24"" ""LOC5574148"""
"1133 9.38990530456349e-10 1.24554051924796 0.644 0.313 1.22660332993513e-05 ""24"" ""LOC5567851"""
"1134 1.4703059246822e-09 1.10763587784475 0.814 0.496 1.92066062941235e-05 ""24"" ""LOC5563894"""
"1135 1.5483707642841e-09 1.24122606736538 0.373 0.115 2.02263672938432e-05 ""24"" ""LOC5577938"""
"1136 3.09470460095159e-09 1.27794256935121 0.576 0.248 4.04261262022306e-05 ""24"" ""LOC5570038"""
"1137 4.96935652118743e-09 3.60578024617502 0.22 0.052 6.49147042362714e-05 ""24"" ""LOC5572637"""
"1138 5.35658961778617e-09 2.06702980347892 0.593 0.318 6.99731301771407e-05 ""24"" ""LOC5566599"""
"1139 6.49249452087494e-09 1.23271519428865 0.644 0.343 8.48114559261893e-05 ""24"" ""LOC5575091"""
"1140 1.24438261227567e-08 1.47069458001724 0.322 0.103 0.00016255370064157 ""24"" ""LOC5564518"""
"1141 1.78432822621333e-08 1.94815599236874 0.203 0.049 0.000233086796190247 ""24"" ""LOC5570034"""
"1142 3.02807757438006e-08 1.35351514519122 0.593 0.317 0.000395557773541267 ""24"" ""LOC5564678"""
"1143 3.67571725603855e-08 1.36615920998105 0.373 0.141 0.000480158945156316 ""24"" ""LOC5569062"""
"1144 4.30963112499569e-08 1.1276675596134 0.373 0.134 0.000562967113858187 ""24"" ""LOC5568453"""
"1145 4.44198262385249e-08 1.12827408662609 0.627 0.327 0.000580256190153851 ""24"" ""LOC110678553"""
"1146 5.07330881101248e-08 1.01878177648301 0.559 0.273 0.000662726329982561 ""24"" ""LOC5571586"""
"1147 0 2.72964081974206 0.764 0.004 0 ""25"" ""Ir87a1"""
"1148 2.53185450983242e-287 3.4164611919525 0.855 0.022 3.30736154619409e-283 ""25"" ""LOC5575228"""
"1149 6.77573197306763e-244 1.84814082616919 0.327 0.002 8.85113867641825e-240 ""25"" ""LOC110674698"""
"1150 2.68003393601552e-149 5.24871601875699 1 0.078 3.50092833061707e-145 ""25"" ""LOC5568514"""
"1151 1.0288553253002e-124 1.78249864260095 0.491 0.017 1.34399371143965e-120 ""25"" ""Ir87a2"""
"1152 2.59960278256904e-105 1.66698296930744 0.436 0.016 3.39586111486994e-101 ""25"" ""LOC5569488"""
"1153 1.85472305656903e-70 2.80943654191295 0.945 0.149 2.42282472879612e-66 ""25"" ""LOC23687865"""
"1154 1.12481961373279e-69 3.04052683038533 0.982 0.166 1.46935186141914e-65 ""25"" ""LOC5574148"""
"1155 8.32192230883378e-59 2.33561529042652 0.855 0.143 1.08709271120296e-54 ""25"" ""LOC110674205"""
"1156 3.62263535621873e-49 3.87367576752877 1 0.343 4.73224856582853e-45 ""25"" ""LOC5569149"""
"1157 5.38662741629071e-42 2.73451862804602 0.909 0.254 7.03655139390056e-38 ""25"" ""LOC5569036"""
"1158 1.46774452617065e-39 1.85080344972229 0.618 0.099 1.91731467453672e-35 ""25"" ""LOC5577441"""
"1159 5.22195147668452e-37 2.25069980479176 1 0.348 6.82143521399298e-33 ""25"" ""LOC110677033"""
"1160 3.05711929590634e-35 1.8875461978333 0.909 0.238 3.99351493624246e-31 ""25"" ""LOC5566816"""
"1161 1.42606526715256e-31 1.36576559507045 0.491 0.071 1.86286905848139e-27 ""25"" ""LOC5569951"""
"1162 2.53582763474353e-31 2.65844654726137 0.909 0.331 3.31255163926547e-27 ""25"" ""LOC5568034"""
"1163 5.91491591124154e-30 1.47907104287416 0.836 0.215 7.72665465485483e-26 ""25"" ""LOC5570655"""
"1164 4.29868863975315e-29 1.26995754397695 1 0.988 5.61537697010954e-25 ""25"" ""LOC5566288"""
"1165 4.68665151066531e-29 2.12878667042449 0.982 0.565 6.1221728683821e-25 ""25"" ""LOC5563881"""
"1166 2.26830519660199e-27 1.90839132346749 0.6 0.128 2.96308707832118e-23 ""25"" ""LOC5575298"""
"1167 4.03308167763156e-26 1.56599517950395 0.527 0.103 5.2684145954901e-22 ""25"" ""LOC5572795"""
"1168 7.53845114385946e-26 2.03908531148711 0.855 0.319 9.84747872922361e-22 ""25"" ""LOC5576985"""
"1169 1.65932725381831e-25 1.61469450940597 0.745 0.206 2.16757919166286e-21 ""25"" ""LOC5575378"""
"1170 1.84250478189571e-23 1.11890090917374 0.891 0.288 2.40686399659037e-19 ""25"" ""Ir76b"""
"1171 5.49957199891668e-23 1.60678803957461 0.6 0.143 7.18409090218486e-19 ""25"" ""LOC5563684"""
"1172 9.40334273838678e-23 1.52369682468551 1 0.903 1.22835866191547e-18 ""25"" ""LOC5573800"""
"1173 1.43603770995415e-22 1.1064397957776 1 0.993 1.8758960605131e-18 ""25"" ""LOC5572202"""
"1174 1.60191616290128e-22 1.57625223636805 0.727 0.241 2.09258308359794e-18 ""25"" ""LOC5576566"""
"1175 2.42629753563987e-22 1.62655507561451 0.6 0.154 3.16947247080636e-18 ""25"" ""LOC5570893"""
"1176 3.34722148887713e-22 1.36892987102794 0.509 0.108 4.3724754309202e-18 ""25"" ""LOC5570905"""
"1177 8.69610127580072e-22 1.58065580775463 0.927 0.393 1.13597170965785e-17 ""25"" ""LOC5567299"""
"1178 5.86781096683297e-21 1.48507553790037 0.982 0.779 7.66512146597391e-17 ""25"" ""LOC5569913"""
"1179 1.74934879387537e-20 1.52709663241225 0.945 0.601 2.28517432943939e-16 ""25"" ""LOC5570412"""
"1180 1.51814739197447e-19 1.37101369174875 0.855 0.342 1.98315593813625e-15 ""25"" ""LOC5579663"""
"1181 2.07301481299649e-19 2.04741445174017 0.364 0.066 2.70797925021732e-15 ""25"" ""LOC5569145"""
"1182 8.13588068871545e-19 1.65422297222565 0.836 0.376 1.0627900943669e-14 ""25"" ""LOC5574448"""
"1183 1.16182815036985e-18 1.3926389956521 0.491 0.116 1.51769611282814e-14 ""25"" ""LOC5568262"""
"1184 1.79998795818917e-18 1.40164704526082 0.891 0.432 2.35132426978252e-14 ""25"" ""LOC5577268"""
"1185 2.97556922635384e-17 1.11127209533244 0.655 0.189 3.88698608038602e-13 ""25"" ""LOC5576693"""
"1186 4.39363085292141e-17 1.12515749887442 0.982 0.811 5.73939998317124e-13 ""25"" ""LOC5572358"""
"1187 5.3547995962315e-17 1.07260625477036 0.236 0.032 6.99497471255721e-13 ""25"" ""LOC5571018"""
"1188 1.5675947718162e-16 1.37615740493142 0.673 0.23 2.04774905042351e-12 ""25"" ""LOC5575465"""
"1189 3.35616959789198e-16 1.22290552753083 0.618 0.199 4.38416434572629e-12 ""25"" ""LOC5575353"""
"1190 4.07711603488653e-16 1.01492800683814 1 0.812 5.32593667637227e-12 ""25"" ""LOC5575867"""
"1191 5.29642325995937e-16 1.2550072625064 0.836 0.408 6.91871770448492e-12 ""25"" ""LOC5564565"""
"1192 1.70776001186637e-15 1.1627988231119 0.927 0.746 2.23084690350103e-11 ""25"" ""LOC5576390"""
"1193 3.01392548143357e-15 1.26255257674613 0.6 0.2 3.93709085639667e-11 ""25"" ""LOC5571713"""
"1194 9.22633006781765e-15 1.35683171009365 0.691 0.313 1.20523549675902e-10 ""25"" ""LOC110678415"""
"1195 1.02627194873476e-14 1.41682960053862 0.855 0.555 1.34061904663222e-10 ""25"" ""LOC5569552"""
"1196 8.97429447873923e-14 1.16810722617597 0.818 0.421 1.17231208775771e-09 ""25"" ""LOC5579310"""
"1197 3.90007471681109e-13 1.08973947161346 0.255 0.047 5.09466760257033e-09 ""25"" ""LOC110674289"""
"1198 6.98231817039003e-13 1.05950173470729 0.891 0.527 9.1210022259805e-09 ""25"" ""LOC110677676"""
"1199 9.99736102072418e-13 1.06111528174842 0.982 0.767 1.3059552701372e-08 ""25"" ""LOC5578544"""
"1200 1.05707818686301e-12 1.15849153126545 0.509 0.163 1.38086123549915e-08 ""25"" ""LOC5572158"""
"1201 1.1055442602139e-12 1.1784307014456 0.345 0.083 1.44417246711742e-08 ""25"" ""LOC5572716"""
"1202 2.09931288633265e-12 1.27211446845195 0.509 0.166 2.74233242341634e-08 ""25"" ""LOC5572987"""
"1203 3.79779755850731e-12 1.0620516609639 0.327 0.076 4.9610629506781e-08 ""25"" ""LOC5576398"""
"1204 4.99520420528379e-12 1.10078394799881 0.345 0.088 6.52523525336221e-08 ""25"" ""LOC5573780"""
"1205 2.16798138524751e-11 1.19489947270848 0.673 0.316 2.83203408354882e-07 ""25"" ""LOC5569245"""
"1206 2.32044652655165e-10 1.18574733368833 0.673 0.342 3.03119929763442e-06 ""25"" ""LOC5577194"""
"1207 5.49278806273436e-10 1.04843126745157 0.764 0.432 7.17522904634989e-06 ""25"" ""LOC5566222"""
"1208 5.63132696027442e-10 1.51952165521607 0.655 0.381 7.35620240820647e-06 ""25"" ""LOC5565987"""
"1209 1.40527220705904e-09 1.20584774182761 0.255 0.062 1.83570708408122e-05 ""25"" ""LOC5570607"""
"1210 2.47381066407237e-09 1.05428240836829 0.764 0.445 3.23153887047774e-05 ""25"" ""LOC5573643"""
"1211 3.8829079144066e-09 1.07119302865582 0.691 0.38 5.07224260858934e-05 ""25"" ""LOC5573936"""
"1212 4.34981571208927e-09 1.09585224285975 0.818 0.59 5.68216426470221e-05 ""25"" ""LOC5578456"""
"1213 1.7889568461178e-08 1.00853253002462 0.4 0.139 0.000233691432808368 ""25"" ""LOC110676796"""
"1214 1.80002532627002e-08 1.03971589052476 0.236 0.058 0.000235137308370652 ""25"" ""LOC5572773"""
"1215 2.52780648898682e-08 1.02518850273638 0.655 0.349 0.000330207361656348 ""25"" ""LOC5570978"""
"1216 1.01818144470366e-06 1.01545464808014 0.364 0.141 0.0133005042121639 ""25"" ""LOC5565339"""
"1217 1.53570689229573e-05 1.00413875207562 0.418 0.209 0.200609391340591 ""25"" ""LOC5569932"""
"1218 0 3.4964340386726 0.875 0.014 0 ""26"" ""Ir87a2"""
"1219 7.79814566279138e-95 2.6482593376386 0.792 0.063 1.01867176793044e-90 ""26"" ""LOC5576272"""
"1220 2.30513113947529e-68 2.15220750644524 0.458 0.027 3.01119280749657e-64 ""26"" ""LOC5575228"""
"1221 4.8042527212024e-57 3.17039231628965 0.896 0.151 6.2757953297067e-53 ""26"" ""LOC23687865"""
"1222 1.0694298810938e-49 2.55744410225805 0.938 0.168 1.39699625367283e-45 ""26"" ""LOC5574148"""
"1223 4.07929969142966e-44 2.1454134528557 0.5 0.051 5.32878918691457e-40 ""26"" ""LOC5578527"""
"1224 3.65157431787353e-41 2.6471034325988 0.917 0.215 4.77005153143819e-37 ""26"" ""LOC5570655"""
"1225 7.33188097031679e-41 3.22343089776056 0.917 0.256 9.57763611152482e-37 ""26"" ""LOC5565700"""
"1226 1.42577033782038e-38 1.70682254637863 0.562 0.071 1.86248379229476e-34 ""26"" ""LOC5569951"""
"1227 1.57703405557433e-35 1.75101733842872 0.354 0.031 2.06007958679675e-31 ""26"" ""LOC5571018"""
"1228 3.06467341958414e-35 2.69808690669818 1 0.407 4.00338288800276e-31 ""26"" ""LOC110679354"""
"1229 3.13493671871958e-33 2.54325569424784 0.958 0.344 4.09516783566338e-29 ""26"" ""LOC5569149"""
"1230 2.4011443022651e-31 3.03477033772513 0.896 0.274 3.1366148020489e-27 ""26"" ""LOC23687899"""
"1231 1.13956134100258e-29 2.49473652788116 1 0.566 1.48860897975168e-25 ""26"" ""LOC5563881"""
