;p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene;;
303;6.14108834021196e-123;1.80901447736281;0.837;0.285;7.54064237294627e-119;16;LOC105278587;;
304;8.04670759275062e-122;2.10965762845923;0.992;0.64;9.88055225313848e-118;16;LOC105285210;;
305;2.08822657922805e-120;1.32454089421756;0.701;0.166;2.56413341663412e-116;16;LOC105279739;;
306;4.09986789095349e-120;1.33007241496844;0.49;0.085;5.0342277833018e-116;16;LOC105283108;;
307;1.40711053581729e-116;1.72592119472015;0.988;0.541;1.72779102693006e-112;16;LOC105282205;;
308;3.26706304208585e-115;1.0672578625625;0.566;0.108;4.01162670937722e-111;16;LOC105274480;;
309;1.345867857438e-114;1.44813381953544;0.892;0.305;1.65259114214812e-110;16;LOC105285825;;
310;1.75819665359733e-114;2.07433109487599;0.805;0.281;2.15888967095217e-110;16;LOC105286893;;
311;7.4440982796501e-112;1.06858474158719;0.853;0.26;9.14060827758236e-108;16;LOC105281430;;
312;3.73191377016029e-110;1.07890067286309;0.805;0.231;4.58241691837982e-106;16;LOC105285551;;
313;1.54344705867647e-108;1.04796233894838;0.283;0.029;1.89519864334884e-104;16;LOC105281763;;
314;1.92226804612315e-104;2.04035465604866;0.49;0.098;2.36035293383461e-100;16;LOC105279112;;
315;2.87700956518775e-104;1.98246318559755;0.61;0.163;3.53268004509404e-100;16;LOC105279727;;
316;7.9395398323073e-104;1.38396350495976;0.996;0.978;9.74896096009014e-100;16;LOC105284454;;
317;7.91434965874688e-102;1.67491056893642;0.932;0.474;9.7180299459753e-98;16;LOC105279445;;
318;8.95382822408578e-101;1.39126188997383;0.988;0.647;1.09944056763549e-96;16;LOC105278508;;
319;3.16821488487976e-96;1.35906951161053;1;0.995;3.89025105714386e-92;16;LOC105278172;;
320;3.94215064384493e-96;1.42270898379307;0.9;0.424;4.84056677557718e-92;16;LOC105277886;;
321;8.22422856196803e-95;1.03881104251837;0.837;0.308;1.00985302512405e-90;16;LOC105276725;;
322;1.00182868316298e-94;2.30893251856491;0.729;0.245;1.23014544005583e-90;16;LOC105278394;;
323;3.65812032939687e-91;1.34213961037428;0.936;0.518;4.49180595246642e-87;16;LOC105285869;;
324;2.0516650230176e-84;1.04391834687377;0.849;0.334;2.51923948176331e-80;16;LOC105275562;;
325;1.64311059146739e-82;1.039999546284;1;0.971;2.0175754952628e-78;16;LOC105281789;;
326;1.7202186874285e-82;1.20000910711789;0.697;0.231;2.11225652629346e-78;16;LOC105281242;;
327;2.50307262889629e-82;1.16059203039392;0.693;0.219;3.07352288102176e-78;16;LOC105282466;;
328;2.89924786455963e-79;1.16520925855755;0.996;0.861;3.55998645289277e-75;16;LOC105275019;;
329;2.89486256019494e-77;1.09297491019603;0.908;0.519;3.55460173766336e-73;16;LOC105276751;;
330;4.25407151063873e-76;1.03047603370317;0.629;0.201;5.2235744079133e-72;16;LOC105285875;;
331;2.40913202753134e-75;1.0099324013549;1;0.849;2.95817321660573e-71;16;LOC105277149;;
332;1.11607479690645e-74;1.11368354951723;0.964;0.591;1.37042824312143e-70;16;LOC105275886;;
333;1.33104543268127e-73;1.12479155299161;0.669;0.23;1.63439068678933e-69;16;LOC105276363;;
334;9.39951860086571e-72;1.07541361788;0.948;0.495;1.1541668890003e-67;16;LOC105277738;;
335;3.47486575321282e-71;1.43295272937295;0.701;0.254;4.26678765837002e-67;16;LOC105279967;;
336;3.40945290292023e-70;1.14481465303879;0.817;0.363;4.18646721949575e-66;16;LOC105279757;;
337;3.72460044219785e-70;1.01710159413395;0.446;0.107;4.57343688297474e-66;16;LOC105278755;;
338;3.21597716575961e-66;1.01843550550549;0.98;0.756;3.94889836183622e-62;16;LOC105284902;;
339;3.10684176350493e-63;1.98392620212529;0.821;0.541;3.8148910014077e-59;16;LOC105277952;;
340;1.12837786668265e-62;1.35095220528933;0.717;0.312;1.38553518249963e-58;16;LOC105277614;;
341;1.45124148245817e-62;2.55433222687364;0.295;0.055;1.78197941631039e-58;16;LOC105281461;;
342;4.63312828106701e-60;4.13799603012315;0.359;0.083;5.68901821632218e-56;16;Gr11;;
343;1.36743412955479e-53;1.06663361054728;0.984;0.939;1.67907236768033e-49;16;LOC105285951;;
344;0;2.51363221979218;0.735;0.028;0;17;Or5-9E8;;
345;0;2.15857126717028;0.716;0.031;0;17;Or5-9E7;;
346;0;2.08333693645372;0.594;0.031;0;17;Or5-9E11;;
347;0;1.97789788970014;0.639;0.029;0;17;Or5-9E9;;
348;0;1.82099778979432;0.508;0.038;0;17;Or5-9E12;;
349;0;1.74349729001235;0.508;0.015;0;17;Or5-9E6;;
350;0;1.66572813984211;0.537;0.023;0;17;Or5-9E10;;
351;0;1.63619472447086;0.62;0.023;0;17;Or5-9E4;;
352;0;1.58356665074027;0.661;0.013;0;17;Or5-9E5;;
353;5.38312406625314e-272;3.72271300718618;0.923;0.228;6.60993804095223e-268;17;LOC105283340;;
354;1.12274701427763e-220;1.89853577327933;0.38;0.031;1.3786210588315e-216;17;Or5-9E13;;
355;6.8657337641628e-134;1.42414816373674;0.853;0.34;8.4304344890155e-130;17;LOC105280868;;
356;2.9352201194964e-122;1.65607552258291;0.859;0.411;3.60415678472964e-118;17;LOC105280869;;
357;1.38441900414905e-97;1.79246950909003;0.265;0.034;1.69992809519462e-93;17;Or5-9E14;;
358;0;3.81185440846937;0.613;0.029;0;18;Or5-9E162;;
359;0;3.73767731227602;0.662;0.027;0;18;Or5-9E161;;
360;0;3.43417519474822;0.937;0.037;0;18;Or5-9E158;;
361;0;3.38459574354745;0.852;0.02;0;18;Or5-9E159;;
362;0;2.95217957758525;0.711;0.02;0;18;Or5-9E160;;
363;1.89722054318542e-214;5.0641588543393;0.951;0.139;2.32959710497737e-210;18;LOC105286976;;
364;3.14403654389731e-187;2.38573091731038;0.359;0.016;3.86056247225151e-183;18;Or5-9E163PSE;;
365;3.67310442904169e-130;2.78629406882131;0.331;0.02;4.5102049284203e-126;18;Or5-9E164;;
366;1.06360475717103e-99;4.68462594176361;0.972;0.457;1.3060002813303e-95;18;LOC105276766;;
367;3.77362914186586e-225;1.27762744751465;0.625;0.005;4.63363922329709e-221;19;LOC105287631;;
368;1.2342101006281e-209;1.80827471491049;0.875;0.012;1.51548658256125e-205;19;LOC105279272;;
369;3.04883740898279e-196;1.52985565146791;1;0.017;3.74366745448997e-192;19;LOC105281838;;
370;2.57948674200514e-165;1.56447981684182;0.812;0.013;3.16735177050811e-161;19;LOC105277634;;
371;1.25105037241433e-130;2.05239190740166;0.875;0.02;1.53616475228755e-126;19;LOC105277545;;
372;6.85125104391998e-127;2.69097786548937;0.938;0.024;8.41265115682935e-123;19;LOC105286785;;
373;4.95114880727562e-120;1.1561980183308;0.562;0.008;6.07951562045374e-116;19;LOC105283294;;
374;8.06276470504348e-120;2.0633055675534;0.938;0.025;9.90026878132289e-116;19;LOC105285325;;
375;1.68602157883305e-104;1.10620130755928;0.688;0.015;2.0702658966491e-100;19;LOC105282782;;
376;1.49156186217729e-103;2.61345760401966;0.938;0.029;1.83148881056749e-99;19;LOC105275091;;
377;2.30250773604191e-101;2.40238147006342;0.812;0.022;2.82724924908586e-97;19;LOC105276843;;
378;3.93592745176983e-101;1.25572585900196;0.75;0.018;4.83292531802817e-97;19;LOC105287639;;
379;4.71307947238503e-99;2.26225264314775;1;0.036;5.78719028414158e-95;19;LOC113561829;;
380;5.81668409920878e-98;1.09808005765596;0.75;0.019;7.14230640541846e-94;19;LOC105275556;;
381;1.51666450589193e-81;1.02485769773548;0.5;0.01;1.8623123467847e-77;19;LOC105278117;;
382;2.49873322327902e-79;2.17667605527646;1;0.045;3.06819452486431e-75;19;LOC105287610;;
383;4.53589154204849e-76;2.08742736802965;0.938;0.04;5.56962122448134e-72;19;LOC105280097;;
384;6.73252748622489e-72;1.68866764245411;0.938;0.042;8.26687050033554e-68;19;LOC105284538;;
385;6.8986525050025e-72;2.96434212665002;0.938;0.044;8.47085541089257e-68;19;LOC105283627;;
386;1.64730279253574e-71;2.16351555522778;0.875;0.037;2.02272309895463e-67;19;LOC105285553;;
387;3.79369271871525e-69;2.09225975086476;0.812;0.033;4.65827528931045e-65;19;LOC105283178;;
388;5.1484270761779e-66;1.79705056981297;0.938;0.047;6.32175360683885e-62;19;LOC105282827;;
389;2.66349912168623e-65;3.43483682488064;1;0.057;3.27051057151852e-61;19;LOC105277107;;
390;2.07634642288202e-63;1.55411408612263;0.812;0.036;2.54954577265683e-59;19;LOC105284256;;
391;4.70344904658945e-63;1.34783937689657;0.938;0.048;5.77536508430719e-59;19;LOC105280328;;
392;1.21856831727226e-61;4.70543268722985;1;0.061;1.49628003677861e-57;19;LOC105287868;;
393;4.37783782935626e-61;1.64926791646105;0.875;0.044;5.37554707066655e-57;19;LOC109610784;;
394;9.07472846460538e-60;3.15043217263948;1;0.062;1.11428590816889e-55;19;LOC105283549;;
395;1.39387280500918e-57;1.49962477434328;0.875;0.045;1.71153641727077e-53;19;LOC105282079;;
396;1.42925802404128e-57;2.40124785432004;1;0.064;1.75498592772029e-53;19;LOC105281101;;
397;7.07645780495983e-56;2.32552224296793;0.875;0.048;8.68918253871017e-52;19;LOC105283221;;
398;2.86602999118151e-53;2.67898477841551;1;0.071;3.51919822617177e-49;19;LOC105277741;;
399;9.24054832387548e-53;1.39069376615074;0.75;0.036;1.13464692868867e-48;19;LOC105285657;;
400;1.16253670980235e-52;2.47975309156945;0.875;0.053;1.4274788259663e-48;19;LOC105277497;;
401;3.39671250085475e-50;1.11809594693546;0.688;0.032;4.17082327979955e-46;19;LOC105276258;;
402;3.16085609386198e-49;4.26129262217501;1;0.079;3.88121519765313e-45;19;LOC105279798;;
403;4.35951949567998e-48;1.01483525716007;0.5;0.017;5.35305398874544e-44;19;LOC105283219;;
404;3.18079445899492e-47;1.3996359824789;0.875;0.057;3.90569751619987e-43;19;LOC105281680;;
405;6.56754271777917e-40;3.87469607995843;0.938;0.085;8.06428570316105e-36;19;LOC105282403;;
406;4.82465430264435e-38;1.11451361930945;0.625;0.035;5.924193018217e-34;19;LOC105277837;;
407;7.8535568065406e-37;2.51802772253715;0.812;0.066;9.6433824027512e-33;19;LOC113563164;;
408;9.59845882084434e-37;2.99915153934429;1;0.105;1.17859475861148e-32;19;LOC105279112;;
409;1.47933518769658e-36;1.13309931970949;0.5;0.023;1.81647567697263e-32;19;LOC105277145;;
410;5.75463475184197e-36;2.30685351086178;0.75;0.057;7.06611601178675e-32;19;LOC113562977;;
411;3.82283479867363e-35;2.15493138520213;1;0.11;4.69405884929135e-31;19;LOC105282474;;
412;1.27317849675383e-34;1.53508319399381;0.812;0.069;1.56333587616403e-30;19;LOC105283426;;
413;1.43851497877921e-33;3.4609029531354;0.875;0.088;1.76635254244299e-29;19;LOC105277675;;
414;3.08330967216681e-30;1.29098852336586;0.562;0.036;3.78599594645363e-26;19;LOC105276853;;
415;5.53165059028376e-30;1.5941157423078;0.75;0.068;6.79231375980942e-26;19;LOC105282626;;
416;7.39675897743859e-30;1.79944932228711;0.75;0.066;9.08248034839685e-26;19;LOC105287976;;
417;1.20063877974535e-29;1.02905376994952;0.562;0.037;1.47426435764931e-25;19;LOC105278205;;
418;5.84774399200897e-29;2.6101644477615;1;0.142;7.18044484778781e-25;19;LOC105277443;;
419;8.23750169528921e-29;1.29257146037477;0.75;0.069;1.01148283316456e-24;19;LOC105277170;;
420;1.42554093054848e-28;1.62007267623681;0.938;0.113;1.75042170862048e-24;19;LOC105276377;;
421;1.93082443261152e-28;1.92444392772665;0.875;0.103;2.37085932080368e-24;19;LOC105280415;;
422;5.71585290202909e-28;1.12752294398027;0.75;0.07;7.01849577840152e-24;19;LOC105286322;;
423;6.95915699248857e-28;2.053291742738;0.75;0.073;8.54514887107671e-24;19;LOC105274982;;
424;1.01282451013348e-27;1.61269235388854;0.812;0.09;1.2436472159929e-23;19;LOC105285303;;
425;2.81889727952301e-27;1.84833494407075;0.875;0.106;3.4613239695263e-23;19;LOC105275564;;
426;7.27308052186467e-27;3.39327016026796;0.938;0.136;8.93061557279763e-23;19;LOC105286863;;
427;8.60341261009947e-27;1.01210763336044;0.625;0.05;1.05641303439411e-22;19;LOC105274907;;
428;2.16946558961627e-26;1.08526571149401;0.625;0.052;2.66388679748982e-22;19;LOC105279310;;
429;2.24306070866091e-26;2.81323694217767;0.938;0.131;2.75425424416473e-22;19;LOC105283797;;
430;3.74056376943844e-26;1.27044618978043;0.5;0.033;4.59303825249346e-22;19;LOC105281697;;
431;6.13041852570881e-26;1.39304242793934;0.75;0.077;7.52754090771785e-22;19;LOC105279961;;
432;9.36505588456554e-26;1.29426170323741;0.688;0.065;1.1499352120658e-21;19;LOC105275105;;
433;1.36677792750135e-25;1.00920948003675;0.75;0.074;1.67826661717891e-21;19;LOC105286690;;
434;1.52168580694791e-25;1.89400716463249;0.938;0.132;1.86847800235134e-21;19;LOC105277583;;
435;3.19938492526125e-25;1.98058190481063;0.938;0.143;3.92852474972829e-21;19;LOC105282754;;
436;3.33260521205891e-25;2.72609260810985;1;0.167;4.09210593988713e-21;19;LOC105278246;;
437;1.35346510202538e-23;1.72757810083588;0.938;0.147;1.66191979877696e-19;19;LOC113561638;;
438;1.81213494690901e-23;1.71973126002909;0.812;0.103;2.22512050130957e-19;19;LOC105285302;;
439;3.50446807034101e-23;3.13265786455008;1;0.199;4.30313634357173e-19;19;LOC105278351;;
440;4.54374295496356e-23;1.28962283771374;0.75;0.085;5.57926197439976e-19;19;LOC105278774;;
441;9.42656907749434e-23;1.21906208230293;0.625;0.059;1.15748841702553e-18;19;LOC105284351;;
442;2.04166023984468e-22;2.59841247218411;1;0.208;2.50695460850528e-18;19;LOC105280533;;
443;3.12883492144852e-22;1.41382533512947;0.812;0.106;3.84189640004664e-18;19;LOC105279692;;
444;4.80820294372712e-22;1.11204947569748;0.688;0.072;5.90399239460254e-18;19;LOC105279638;;
445;2.79560753739472e-21;1.18832330035599;0.812;0.108;3.43272649516698e-17;19;LOC105285158;;
446;8.32497687264263e-21;2.40601634682414;0.875;0.144;1.02222391019179e-16;19;LOC105278915;;
447;6.06310693616217e-20;2.6135628929518;0.938;0.197;7.44488900691353e-16;19;LOC105276314;;
448;7.81922410728404e-20;3.46088859646091;1;0.239;9.60122528133407e-16;19;LOC105276363;;
449;2.14848844185963e-19;1.90785039276052;1;0.206;2.63812895775944e-15;19;LOC105284862;;
450;4.62433047509236e-19;3.73327533145368;1;0.265;5.6782153903659e-15;19;LOC105276868;;
451;2.80635704998355e-18;1.43124583822318;0.812;0.13;3.4459258216748e-14;19;LOC105278235;;
452;3.63245215179814e-18;2.7378697758862;1;0.254;4.46028799719293e-14;19;LOC105279165;;
453;4.5570356106235e-18;5.61233498254279;1;0.291;5.5955840262846e-14;19;LOC105286893;;
454;5.77600715304849e-18;1.54001212039636;0.875;0.15;7.09235918322824e-14;19;LOC105278796;;
455;1.32075425061543e-17;2.76203815498271;1;0.301;1.62175414433069e-13;19;LOC105284467;;
456;1.93706577530942e-17;2.55210069992251;0.938;0.225;2.37852306550244e-13;19;LOC105279293;;
457;2.38474652950346e-17;1.1808074856748;0.875;0.159;2.9282302635773e-13;19;LOC105285786;;
458;2.5068010590074e-17;1.1399333004297;0.5;0.049;3.07810102035519e-13;19;LOC105281292;;
459;5.32786689445348e-17;2.61155392155546;0.938;0.24;6.54208775969942e-13;19;LOC105281242;;
460;5.1144574672381e-16;2.3524552248223;1;0.296;6.28004232402167e-12;19;LOC105278587;;
461;8.94995502114793e-16;1.93629133997628;0.938;0.25;1.09896497704675e-11;19;LOC105280390;;
462;9.20699706948571e-16;1.86818938699864;0.938;0.245;1.13052717016215e-11;19;LOC105285337;;
463;3.1959016623903e-15;2.84442727095917;1;0.383;3.92424765124906e-11;19;LOC105277020;;
464;7.6162235768161e-15;1.72495939381791;0.938;0.226;9.35196092997248e-11;19;LOC105278077;;
465;1.28648567516086e-14;2.35801550691856;0.938;0.304;1.57967576053002e-10;19;LOC105285989;;
466;2.3830943589656e-14;1.56554440553179;0.875;0.213;2.92620156337386e-10;19;LOC105275958;;
467;1.84534229183119e-107;1.02843563182387;0.185;0.038;2.26589580013952e-103;2;Or5-9E220;;
468;2.46991329119594e-52;2.61735217781702;0.227;0.094;3.03280653025949e-48;2;LOC105281913;;
469;8.89566597555517e-48;1.70211636709554;0.34;0.192;1.09229882513842e-43;2;LOC105285165;;
470;1.98213750251598e-20;1.29340116488272;0.77;0.724;2.43386663933938e-16;2;LOC105284147;;
471;0.000153473473126292;2.60271824931442;0.12;0.089;1;2;Or5-9E254;;
472;0;3.21638592753251;0.613;0.03;0;20;Or5-9E58;;
473;0;2.79420453475426;0.828;0.013;0;20;Or5-9E53PSE;;
474;0;2.78519092542825;0.761;0.017;0;20;Or5-9E55;;
475;0;2.69939652208596;0.675;0.017;0;20;Or5-9E57;;
476;0;2.51030449990021;0.761;0.023;0;20;Or5-9E59;;
477;0;2.41440516691263;0.834;0.045;0;20;LOC113561398;;
478;0;2.40428647174698;0.785;0.019;0;20;Or5-9E54;;
479;0;2.0677071354416;0.552;0.015;0;20;Or5-9E60;;
480;0;1.89526558817448;0.675;0.014;0;20;Or5-9E56;;
481;0;1.85603064905036;0.706;0.018;0;20;Or5-9E52;;
482;1.59872488518263e-303;1.33723238096994;0.301;0.006;1.96307428651575e-299;20;Or5-9E62;;
483;9.79200581300782e-290;1.46225238582306;0.276;0.005;1.20236039377923e-285;20;Or5-9E61;;
484;3.11752208162364e-236;5.53054439578897;0.969;0.151;3.82800536402567e-232;20;LOC105284968;;
485;3.25983488019203e-30;1.24509509403404;0.865;0.601;4.0027512493878e-26;20;LOC105277556;;
486;2.23122386346936e-11;1.41771834815696;0.141;0.04;2.73971978195402e-07;20;Or5-9E76;;
487;0;3.19745583790157;0.905;0.03;0;21;LOC105286084;;
488;0;2.61578934087437;0.832;0.033;0;21;LOC113561649;;
489;0;2.52303118179296;0.874;0.019;0;21;Or5-9E102;;
490;0;1.96227797866434;0.758;0.015;0;21;Or5-9E101;;
491;0;1.9108628664365;0.805;0.012;0;21;Or5-9E91;;
492;0;1.8737366732428;0.584;0.013;0;21;Or5-9E97;;
493;0;1.82393552135963;0.511;0.013;0;21;Or5-9E98;;
494;0;1.8152796685783;0.705;0.013;0;21;Or5-9E99;;
495;0;1.76735574734546;0.753;0.009;0;21;Or5-9E100;;
496;0;1.63052517571797;0.763;0.012;0;21;Or5-9E89;;
497;0;1.54438944953773;0.726;0.009;0;21;LOC105286072;;
498;0;1.51489193322213;0.405;0.012;0;21;Or5-9E93;;
499;0;1.22847688710147;0.379;0.006;0;21;Or5-9E95;;
500;0;1.19622373614818;0.626;0.006;0;21;Or5-9E90;;
501;5.43487303285706e-292;2.03525856540472;0.442;0.02;6.67348059704518e-288;21;Or5-9E94;;
502;2.04189328522438e-253;2.20729874068633;0.511;0.033;2.50724076492702e-249;21;Or5-9E96;;
503;6.49230954056368e-242;1.11355189830866;0.595;0.048;7.97190688485814e-238;21;LOC105285724;;
504;7.61328835414845e-174;1.29743410392665;0.4;0.029;9.34835677005888e-170;21;Or5-9E92;;
505;1.06218120302758e-170;1.69653601119808;0.216;0.007;1.30425229919756e-166;21;LOC113561650;;
506;1.42728555781768e-69;1.5512794311011;0.916;0.619;1.75256393644433e-65;21;LOC105285703;;
507;0;2.38625464224133;0.888;0.028;0;22;Or5-E10;;
508;0;2.37924555895028;0.84;0.03;0;22;Or5-E11;;
509;0;1.63197742620356;0.495;0.02;0;22;Or5-E17;;
510;0;1.48091414861567;0.777;0.025;0;22;Or5-E8;;
511;0;1.32427752736359;0.757;0.016;0;22;Or5-E9;;
512;0;1.25224318379103;0.68;0.018;0;22;LOC113562633;;
513;0;1.24969544003407;0.733;0.022;0;22;Or5-E4;;
514;0;1.22003047900363;0.709;0.017;0;22;Or5-E7;;
515;0;1.16535213656123;0.578;0.021;0;22;Or5-E12;;
516;2.24212310730247e-256;1.14554799444257;0.714;0.072;2.7531029634567e-252;22;LOC105276041;;
517;3.73195380937112e-117;1.5497551988368;0.961;0.304;4.5824660825268e-113;22;LOC105278717;;
518;5.24221694679329e-107;1.58339222969122;0.937;0.411;6.43691818896748e-103;22;LOC105276042;;
519;4.40047074858903e-93;1.66063790645773;1;0.957;5.40333803219247e-89;22;LOC105284583;;
520;1.59358930456102e-75;1.57308965057135;0.961;0.519;1.95676830707048e-71;22;LOC105282464;;
521;4.5913146515116e-64;1.14371434446807;1;0.885;5.63767526059109e-60;22;LOC105287556;;
522;1.64790464259214e-59;1.12365122433459;0.985;0.649;2.02346211063889e-55;22;LOC105278508;;
523;1.61722521995384e-57;1.06126362107517;0.835;0.364;1.98579084758132e-53;22;LOC105279757;;
524;7.32067080995702e-57;1.12640417989527;0.908;0.456;8.98905168754623e-53;22;LOC105279217;;
525;6.91315092190256e-54;1.11826698828816;0.408;0.094;8.48865801700416e-50;22;LOC105274726;;
526;3.24438807346078e-44;1.21272127070199;0.136;0.014;3.9837841154025e-40;22;Or5-E19;;
527;2.18335667323449e-38;1.16563686467796;0.985;0.913;2.68094365906463e-34;22;LOC105287946;;
528;8.08781378770642e-38;1.31366738219874;0.772;0.439;9.93102654992472e-34;22;LOC105286591;;
529;7.932748795416e-36;1.46577945570222;0.845;0.542;9.74062224589131e-32;22;LOC105277952;;
530;6.91747832803573e-34;1.226478672727;0.699;0.372;8.49397163899507e-30;22;LOC105274945;;
531;1.67061890686356e-31;1.08142238694454;0.471;0.176;2.05135295573776e-27;22;LOC105274790;;
532;2.9733651252922e-30;1.2247615143748;0.675;0.352;3.65099503734629e-26;22;LOC105275774;;
533;3.08204221081287e-21;1.06464424861047;0.306;0.107;3.78443963065712e-17;22;LOC105281212;;
534;2.24477881061565e-12;1.25093601619215;0.723;0.547;2.75636390155495e-08;22;LOC105282205;;
535;8.94154074079043e-182;1.50513634280684;0.857;0.006;1.09793178756166e-177;23;LOC113562538;;
536;8.34283981276736e-155;1.27257736747626;0.714;0.005;1.0244173006097e-150;23;LOC109610760;;
537;1.03606869522882e-148;1.57409761312963;0.857;0.007;1.27218875087147e-144;23;LOC105283581;;
538;2.02370339639326e-141;2.31380156057849;0.714;0.005;2.48490540043129e-137;23;LOC113563662;;
539;4.10232059608118e-137;1.64418852576428;0.714;0.005;5.03723945992808e-133;23;LOC113563178;;
540;2.48194717821567e-115;1.17833487589708;0.857;0.009;3.04758294013102e-111;23;LOC105287581;;
541;1.88343298779186e-105;1.42982665461622;0.714;0.007;2.31266736570962e-101;23;LOC105277206;;
542;2.15997139553954e-100;1.26876732636538;0.714;0.007;2.652228876583e-96;23;LOC105279632;;
543;5.57056818352914e-79;1.27090923625536;0.571;0.006;6.84010067255543e-75;23;LOC105275375;;
544;4.75148928498141e-76;3.11214730828788;1;0.02;5.83435369302867e-72;23;LOC105277545;;
545;1.1229829815985e-63;1.09331715081576;0.429;0.004;1.3789108031048e-59;23;LOC113562434;;
546;1.47948527083242e-62;1.75018563536413;0.714;0.012;1.81665996405513e-58;23;LOC105279272;;
547;1.43845368264768e-58;2.70611930030384;1;0.027;1.76627727692308e-54;23;LOC105281616;;
548;3.14915614985216e-50;2.54024156817104;0.857;0.023;3.86684883640346e-46;23;LOC105276843;;
549;4.77166805830325e-50;1.07576359111749;0.714;0.015;5.85913120879056e-46;23;LOC105277841;;
550;5.45717794740561e-47;3.22600639583226;1;0.034;6.70086880161935e-43;23;LOC105276251;;
551;1.33491776983228e-44;3.06019030109164;1;0.036;1.63914552957705e-40;23;LOC105276853;;
552;1.41529087731236e-43;3.64161314389191;1;0.037;1.73783566825185e-39;23;LOC105275828;;
553;1.11521847612569e-41;1.99156940391744;1;0.038;1.36937676683473e-37;23;LOC105275641;;
554;1.65220406535283e-41;2.16287327657662;0.714;0.019;2.02874137184674e-37;23;LOC105286176;;
555;3.93450381753091e-41;1.59313507029162;1;0.038;4.8311772375462e-37;23;LOC105287102;;
556;2.38352466073535e-40;2.50582475338064;0.857;0.029;2.92672993091694e-36;23;LOC105279238;;
557;3.33488778546599e-40;2.0313051714623;0.857;0.028;4.09490871177368e-36;23;LOC105285379;;
558;9.4322840824858e-40;1.65255615655117;1;0.04;1.15819016248843e-35;23;LOC105285983;;
559;1.04076571993045e-36;3.30796579384151;1;0.045;1.2779562275026e-32;23;LOC105281618;;
560;2.81308156475819e-35;2.85842104902236;1;0.047;3.45418285336658e-31;23;LOC105275764;;
561;6.98716486861959e-34;1.56436741850168;1;0.048;8.579539742178e-30;23;LOC105282827;;
562;2.26419117173008e-33;2.69493237628703;1;0.049;2.78020033976736e-29;23;LOC105284393;;
563;2.75063361682852e-32;2.12853558329538;0.857;0.037;3.37750301810374e-28;23;LOC113561829;;
564;5.87273909634068e-32;1.13600623752374;0.857;0.036;7.21113633639672e-28;23;LOC105277837;;
565;2.32439196307437e-31;1.57212014144151;1;0.051;2.85412089145902e-27;23;LOC105275311;;
566;1.37992149943306e-30;2.99139685681964;1;0.053;1.69440560915385e-26;23;LOC105277497;;
567;1.9751235060608e-30;2.51013113522463;0.714;0.027;2.42525415309206e-26;23;LOC105279237;;
568;6.88473891766577e-29;1.71109273267068;0.857;0.042;8.4537709170018e-25;23;LOC105283990;;
569;9.53828005189379e-29;1.64877691752959;0.857;0.041;1.17120540757204e-24;23;LOC105285377;;
570;2.8200198626502e-28;2.14500130610469;1;0.058;3.46270238934818e-24;23;LOC105283563;;
571;1.01563369836766e-26;4.03482516370163;1;0.065;1.24709661822564e-22;23;LOC105282527;;
572;2.20076868600878e-25;5.12078960527566;1;0.069;2.70232386955018e-21;23;LOC105277610;;
573;4.25484128644343e-25;1.41513337852663;1;0.065;5.22451961562388e-21;23;LOC105275105;;
574;7.33247274162181e-25;1.20208017686949;0.857;0.045;9.00354327943743e-21;23;LOC105276232;;
575;8.95971452904811e-25;1.04890133532688;0.714;0.032;1.10016334702182e-20;23;LOC109610638;;
576;2.37070136049407e-23;1.15865315319109;0.571;0.022;2.91098420055067e-19;23;LOC105279801;;
577;4.90392437736949e-22;1.52429619396362;0.714;0.038;6.02152874297199e-18;23;LOC105275676;;
578;5.88102904238646e-22;2.32356585558711;1;0.077;7.22131556114633e-18;23;LOC105287749;;
579;8.7204941708009e-22;2.24644768660081;1;0.076;1.07078947923264e-17;23;LOC105285593;;
580;9.92030817244305e-22;4.10571285127336;1;0.082;1.21811464049428e-17;23;LOC105276461;;
581;3.20354174142559e-21;1.24354309404326;0.571;0.024;3.93362890429648e-17;23;LOC105282343;;
582;8.45631925112679e-21;1.29891920193647;0.714;0.038;1.03835144084586e-16;23;LOC105287562;;
583;1.32969017712272e-20;1.49112671843989;0.857;0.057;1.63272656848898e-16;23;LOC105281680;;
584;3.29081890608156e-20;3.05832021615922;1;0.086;4.04079653477755e-16;23;LOC105282403;;
585;5.18620114905009e-20;1.98650918256592;1;0.089;6.3681363909186e-16;23;LOC105286345;;
586;1.15260770943868e-19;2.83299733397556;1;0.09;1.41528700641975e-15;23;LOC105285303;;
587;2.55706709554267e-19;2.05739189721434;0.714;0.042;3.13982268661685e-15;23;LOC105284431;;
588;8.02470915076264e-19;1.2934253942693;0.714;0.044;9.85354036622144e-15;23;LOC105279789;;
589;9.40340792683141e-19;1.54116079517784;0.857;0.063;1.15464445933563e-14;23;LOC105283549;;
590;1.17251039996507e-18;1.92027023021808;0.714;0.045;1.43972552011711e-14;23;LOC105283627;;
591;1.41744731085765e-18;1.97349553977844;0.857;0.066;1.7404835530021e-14;23;LOC105287876;;
592;3.0948365151918e-18;1.78494597935221;0.857;0.069;3.800149757004e-14;23;LOC105282626;;
593;4.8725265998974e-18;3.00852079753119;1;0.103;5.98297541201402e-14;23;LOC105285302;;
