;p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
312;1.69553395741181e-17;1.08663666506822;0.181;0.083;2.23861348397081e-13;6;GluClalpha
313;0;2.4997244992947;0.517;0.064;0;7;beat-IIb
314;1.73485838502368e-286;3.41405989035873;0.878;0.277;2.29053352574676e-282;7;CG14142
315;1.36185456715479e-268;2.25380320687233;0.568;0.1;1.79805658501447e-264;7;CG7742
316;1.5806659201995e-266;2.10195082103881;0.889;0.254;2.08695321443939e-262;7;CG9650
317;9.28684391329653e-252;1.99227801989793;0.893;0.261;1.22614200187254e-247;7;CG10185
318;7.36543554133259e-245;2.08173808267577;0.671;0.151;9.72458454522142e-241;7;CG46025
319;4.89151096641336e-244;1.90677749565526;0.87;0.259;6.45826192895556e-240;7;CG9492
320;3.59563719476116e-234;1.94546230137382;0.793;0.221;4.74731978824316e-230;7;Lim1
321;4.90655491359786e-217;1.9097758624605;0.53;0.101;6.47812445242326e-213;7;CG33543
322;1.55276459606369e-210;1.91159993904972;0.983;0.573;2.05011509618289e-206;7;Rbfox1
323;7.85045621949493e-200;1.63311157365798;1;0.758;1.03649573465992e-195;7;hth
324;1.18389090321461e-195;1.76617765015523;0.983;0.457;1.56309115951425e-191;7;l(2)41Ab
325;2.55236648061385e-177;1.95913876602358;0.436;0.082;3.36988946435446e-173;7;beat-VI
326;5.932651588177e-160;1.31999096006138;0.998;0.753;7.83287989187009e-156;7;CG17684
327;6.16040686223805e-158;1.9512129096792;0.754;0.286;8.1335851802129e-154;7;fred
328;6.33524584852247e-155;1.5952140185425;0.641;0.189;8.36442509380421e-151;7;Scp1
329;1.66445577931959e-154;1.69025848513211;0.773;0.3;2.19758096543566e-150;7;CG13133
330;2.42089895546917e-149;1.76987104118484;0.558;0.153;3.19631289090594e-145;7;lncRNA:CR44357
331;2.61363718476635e-146;1.1581671656408;0.992;0.871;3.45078517504701e-142;7;jvl
332;7.01595466581683e-144;1.97053613044055;0.632;0.219;9.26316494527797e-140;7;ed
333;2.78051345458167e-143;1.37488903943697;0.968;0.548;3.67111191408418e-139;7;Naprt
334;1.45826117616073e-141;1.62120081301641;0.923;0.511;1.92534223088501e-137;7;DIP-lambda
335;4.51637402478907e-138;1.14746276846893;0.996;0.907;5.96296862492902e-134;7;Syp
336;3.17171216269243e-134;1.51685444571099;0.393;0.085;4.18761156840281e-130;7;CG14342
337;7.65428897363424e-134;1.81717806335636;0.87;0.523;1.01059577318893e-129;7;ab
338;2.22446362987031e-131;1.36375881114635;0.835;0.383;2.93695933051778e-127;7;Naam
339;1.34641995910812e-126;1.55475879477904;0.789;0.386;1.77767827201045e-122;7;DIP-eta
340;4.31454183777088e-125;2.26207840521738;0.41;0.099;5.69648958840889e-121;7;5-HT7
341;3.96599063295723e-117;1.31041079215654;0.827;0.398;5.23629743269343e-113;7;foi
342;2.84573420551813e-112;1.98136534825564;0.801;0.468;3.75722287154559e-108;7;Ca-alpha1T
343;5.15196189859852e-111;1.25374646322707;0.898;0.578;6.80213529471963e-107;7;CG45263
344;5.73565102881162e-111;1.34769725740211;0.374;0.09;7.57278005333998e-107;7;CG45122
345;1.12574328031728e-109;1.44140185699714;0.357;0.082;1.48631885300291e-105;7;unc79
346;4.08844798125325e-109;1.46104165716038;0.241;0.039;5.39797786964867e-105;7;CG12594
347;5.76875676604587e-105;1.2158956229695;0.271;0.051;7.61648955821036e-101;7;CG15120
348;1.69887459141705e-104;1.14293879472251;0.919;0.644;2.24302412304793e-100;7;msi
349;3.90352341932151e-104;1.38633150402597;0.735;0.353;5.1538219705302e-100;7;Ten-m
350;1.08882427364062e-102;1.37740114207688;0.566;0.21;1.4375746884877e-98;7;ct
351;1.47658174747452e-102;1.24790947004658;0.618;0.229;1.94953088119061e-98;7;sosie
352;1.35744042594348e-97;1.43741262760153;0.882;0.625;1.79222859437317e-93;7;Ptp99A
353;2.96912212694529e-93;1.37263338065106;0.425;0.129;3.92013194420586e-89;7;fipi
354;5.81468883362126e-93;1.51031281227509;0.498;0.178;7.67713366703015e-89;7;CG13685
355;1.86459852398194e-90;1.36986966414317;0.472;0.162;2.46182943121335e-86;7;CG6362
356;4.74248077061676e-89;1.69979188819292;0.47;0.165;6.26149736144531e-85;7;CG3857
357;9.94973706405214e-89;1.19093667577149;0.679;0.29;1.3136637845668e-84;7;dpr10
358;1.54020937715188e-87;1.38775203175599;0.35;0.095;2.03353844065363e-83;7;CG10947
359;6.18929628817125e-86;1.38783809200283;0.523;0.2;8.1717278892725e-82;7;CG34325
360;2.95020508393782e-85;1.65767897991522;0.605;0.279;3.89515577232311e-81;7;unc-13-4A
361;6.03099980411432e-83;1.19650293266311;0.476;0.16;7.96272904137213e-79;7;Dscam4
362;2.32709479341451e-77;1.24522847362277;0.442;0.154;3.07246325574517e-73;7;CG13950
363;6.06430382765061e-77;1.18733476071985;0.335;0.095;8.0067003436471e-73;7;CG18130
364;1.82812802826068e-75;1.32153822069905;0.506;0.199;2.41367743571257e-71;7;CG43149
365;1.93239505482204e-75;1.26634727324676;0.389;0.127;2.55134119088155e-71;7;CG13743
366;8.00907931197291e-74;1.4078992753125;0.955;0.799;1.05743874155978e-69;7;Pzl
367;2.39626300177661e-73;1.09375081418724;0.218;0.045;3.16378604124566e-69;7;Dh44
368;2.93108984166638e-73;1.21273922741086;0.453;0.164;3.86991791795212e-69;7;Dhc93AB
369;3.59527708660792e-71;1.04940805576351;0.712;0.372;4.74684433744844e-67;7;axo
370;2.45713371733543e-66;1.10705988236411;0.295;0.084;3.24415364699797e-62;7;dtr
371;7.69529860793418e-63;1.23912096944347;0.513;0.233;1.01601027520555e-58;7;Sulf1
372;2.53985730059021e-62;1.08585092582611;0.276;0.078;3.35337359396925e-58;7;Hsc70-2
373;2.48617395297733e-60;1.0574638639248;0.312;0.098;3.28249547011597e-56;7;CG15144
374;2.53058460987773e-60;1.04275121018248;0.387;0.142;3.34113086042156e-56;7;CG15923
375;7.43638137022797e-60;1.05667921161195;0.242;0.064;9.81825432311199e-56;7;Tektin-C
376;6.18905809278793e-55;1.61067054415329;0.842;0.696;8.1714133999079e-51;7;CG17716
377;1.61281969443975e-53;1.00115227447602;0.718;0.486;2.12940584256881e-49;7;CG15270
378;4.34370730777676e-53;1.11135579368649;0.558;0.296;5.73499675845765e-49;7;alpha-Spec
379;3.21429640830801e-48;1.02837700507523;0.256;0.081;4.24383554788906e-44;7;CG17278
380;6.4541829042379e-46;1.06198381138171;0.53;0.284;8.5214576884653e-42;7;olf413
381;5.5000211747811e-44;1.29685768628496;0.453;0.225;7.26167795706349e-40;7;dpr13
382;2.54460976046088e-36;1.00448782050529;0.365;0.169;3.3596482667365e-32;7;Dop1R1
383;2.44003061444515e-34;1.23047479146877;0.368;0.173;3.22157242025193e-30;7;nAChRalpha5
384;3.46565667130919e-304;2.50516564262704;0.29;0.019;4.57570650312953e-300;8;Or47a
385;2.72872274108449e-145;1.71432005189951;0.921;0.769;3.60273263505386e-141;8;heph
386;1.54338850804684e-118;1.31588966561706;0.183;0.021;2.03773584717424e-114;8;Fs
387;1.36571928305838e-117;1.1080822451825;0.985;0.913;1.80315916942198e-113;8;Hk
388;2.17383931896134e-108;1.42235036630737;0.859;0.523;2.87012005282466e-104;8;Orco
389;6.57515885896723e-102;1.65141650852272;0.535;0.198;8.68118224149444e-98;8;beat-Ia
390;1.87723508223343e-82;1.63893735762172;0.522;0.222;2.4785134790728e-78;8;CG8641
391;1.83814757423678e-66;1.27739409789248;0.712;0.474;2.42690624226482e-62;8;CG32683
392;1.32753134018238e-55;1.34160394659377;0.503;0.26;1.7527396284428e-51;8;Aldh-III
393;3.53150844465478e-54;1.04733131454853;0.755;0.541;4.66265059947771e-50;8;Adk1
394;1.14598254866371e-52;1.05433263787556;0.697;0.456;1.5130407590007e-48;8;CG33178
395;1.22745309613661e-46;1.14171890215654;0.535;0.306;1.62060632282917e-42;8;Nep1
396;4.19916855283263e-45;1.14883927034752;0.569;0.342;5.54416224030492e-41;8;CG34309
397;1.16788507749155e-42;1.07584837956388;0.586;0.389;1.5419586678121e-38;8;sws
398;1.56772397716735e-41;1.2519610319978;0.384;0.181;2.06986596705405e-37;8;CG11000
399;8.06008266331184e-40;1.0097595744516;0.544;0.326;1.06417271403706e-35;8;asRNA:CR44960
400;1.56067462940112e-39;1.20722326591463;0.422;0.218;2.06055871319829e-35;8;CG5079
401;5.47998798931534e-39;1.07598342935581;0.503;0.283;7.23522814229305e-35;8;unc-13-4A
402;1.46671794019778e-37;1.15465840402329;0.446;0.244;1.93650769644313e-33;8;dati
403;6.1573865982201e-37;1.09342045279787;0.456;0.261;8.12959752562999e-33;8;Invadolysin
404;2.4203255159294e-36;1.0440034039892;0.224;0.079;3.19555577868159e-32;8;CG2003
405;4.90399699786213e-34;1.10450052552949;0.377;0.19;6.47474723627737e-30;8;CG42237
406;7.27440772512405e-33;1.08286803063872;0.443;0.263;9.60440051948128e-29;8;CG31689
407;1.44838812310118e-31;1.12628527113236;0.311;0.149;1.91230683893049e-27;8;eyg
408;6.18576175005071e-27;1.02391333637566;0.426;0.265;8.16706123859195e-23;8;Epac
409;2.18705109422832e-13;1.02423897576425;0.493;0.411;2.88756355970965e-09;8;Snmp1
410;0;3.49882957591271;0.763;0.084;0;9;Wnt4
411;0;3.1127703397158;0.956;0.288;0;9;CG43373
412;0;3.04351694638446;0.662;0.12;0;9;CG14431
413;0;2.87374370254986;0.754;0.171;0;9;CG32204
414;0;2.81586836399911;0.773;0.185;0;9;CG11319
415;0;2.69982994198388;0.811;0.19;0;9;Sytbeta
416;0;2.57180343957813;0.403;0.009;0;9;Ir75d
417;8.28865148807171e-227;1.94144972646155;0.979;0.772;1.09435065597011e-222;9;B4
418;5.49711229392318e-215;2.35590531258109;0.527;0.109;7.25783736166678e-211;9;Shawl
419;1.35412630184737e-209;2.4127329356319;0.758;0.276;1.78785295632908e-205;9;olf413
420;1.11768591713765e-207;1.70672224323801;0.996;0.767;1.47568071639684e-203;9;Stacl
421;7.80670471482151e-143;1.64974620662288;0.897;0.723;1.03071922349788e-138;9;RhoGAP19D
422;2.22627440537697e-123;1.58407001592036;0.813;0.502;2.93935009741922e-119;9;KCNQ
423;1.56051071005352e-98;1.82660692212958;0.372;0.103;2.06034229048366e-94;9;side-IV
424;6.14403389107622e-98;1.08105512744851;0.815;0.468;8.11196794638793e-94;9;Ca-alpha1T
425;4.63687825222693e-94;1.17547459302875;0.971;0.945;6.12207035641522e-90;9;dnc
426;4.68505440764932e-94;1.13682030439064;0.122;0.011;6.1856773344194e-90;9;B-H2
427;4.87246040944951e-89;1.2688056674314;0.168;0.023;6.43310947859619e-85;9;B-H1
428;7.93916823160673e-85;1.70965792188023;0.754;0.556;1.04820838161904e-80;9;Rgk1
429;5.93238763791463e-76;1.53077592648422;0.552;0.252;7.83253139833868e-72;9;CG34353
430;1.37032643721961e-72;1.33170046850312;0.187;0.035;1.80924199506106e-68;9;CG6841
431;5.85745479753869e-70;1.94232708738749;0.391;0.146;7.73359756919033e-66;9;trn
432;1.904113455829e-68;1.51392012339009;0.599;0.323;2.51400099573103e-64;9;CG42541
433;9.5082430058414e-67;1.43685015778506;0.219;0.05;1.25537332406124e-62;9;Ir8a
434;8.9357774111128e-61;1.4582256797563;0.668;0.503;1.17979069158922e-56;9;rin
435;8.88853768265545e-60;1.65527543973738;0.515;0.283;1.173553630241e-55;9;Fas3
436;4.94772086251674e-57;1.4207697758171;0.553;0.32;6.53247585478086e-53;9;CG13578
437;1.55591679716868e-52;1.5271635379804;0.42;0.197;2.05427694730181e-48;9;CG32547
438;2.01316894020814e-51;1.45507411868727;0.553;0.353;2.65798695175681e-47;9;Pde11
439;2.37479800693333e-51;1.27916740327917;0.637;0.46;3.13544580855408e-47;9;lncRNA:CR44320
440;4.06426292938671e-51;1.40263870604656;0.544;0.324;5.36604634566928e-47;9;DCX-EMAP
441;4.954914483714e-48;1.13841385380844;0.17;0.041;6.54197359284759e-44;9;unc-4
442;1.35053201362652e-38;1.12296234544537;0.595;0.462;1.7831074175911e-34;9;Dll
443;5.20050844604869e-35;1.16325488349755;0.393;0.207;6.86623130131808e-31;9;Tsp47F
444;3.3239696758494e-34;1.13585577890568;0.595;0.477;4.38863716302396e-30;9;inaE
445;2.42231605858333e-32;1.20147287367983;0.323;0.156;3.19818389214758e-28;9;Ir25a
446;1.74568428461459e-29;1.03917574720737;0.557;0.408;2.30482696097665e-25;9;kek3
447;3.7711929877308e-29;1.00931772603777;0.592;0.491;4.97910610170097e-25;9;CG15270
448;3.16664672574498e-25;1.29668116066114;0.351;0.213;4.1809236720011e-21;9;emc
449;3.46032759710659e-22;1.10814385386968;0.393;0.269;4.56867052645983e-18;9;l(1)G0469
450;9.30947057023808e-22;1.02122234668203;0.155;0.058;1.22912939938853e-17;9;CG33643
451;1.31837305100107e-21;1.25732141941441;0.441;0.317;1.74064793923671e-17;9;SiaT
452;4.43457349801634e-19;1.01210227961554;0.504;0.43;5.85496738943098e-15;9;Meltrin
453;2.57485722615395e-18;1.10971983141133;0.397;0.286;3.39958399569106e-14;9;kek1
454;3.75312417669882e-17;1.12325156546518;0.422;0.341;4.95524985049545e-13;9;CG9171
455;1.44090959287325e-16;1.10856654947145;0.412;0.318;1.90243293547055e-12;9;CG34370
456;4.3102767183156e-15;1.05811018148121;0.29;0.19;5.69085835119209e-11;9;CG43901
457;0;3.60568375271567;0.922;0.168;0;10;Fife
458;0;3.19236205310114;0.666;0.058;0;10;fkh
459;0;2.64213371449981;0.369;0.023;0;10;CG44837
460;1.05682725004258e-304;2.73984611565752;0.526;0.07;1.39532901823122e-300;10;DIP-delta
461;1.40748221076927e-281;1.62922555019395;0.196;0.007;1.85829876287867e-277;10;CG9896
462;2.08323896229324e-272;2.89636410177167;0.614;0.114;2.75050040191577e-268;10;twit
463;1.11893224774221e-259;3.04829941884404;0.635;0.133;1.47732624669404e-255;10;nompC
464;9.82026916808427e-214;2.71699264104833;0.804;0.273;1.29657013826217e-209;10;Dscam2
465;4.69748560429094e-199;1.21762137610869;0.151;0.006;6.20209024334533e-195;10;TyrRII
466;3.67829652094169e-175;2.16562620158521;0.476;0.097;4.85645489659931e-171;10;Sytalpha
467;1.57987631596282e-174;2.1167693217724;0.305;0.038;2.08591069996571e-170;10;RunxA
468;3.8449956473456e-157;2.07313916301288;0.837;0.427;5.0765477531904e-153;10;CG15628
469;4.12683294905568e-152;2.28111019215279;0.524;0.135;5.44865754263822e-148;10;Frq2
470;3.48594604233106e-150;2.12668932077659;0.891;0.515;4.6024945596897e-146;10;klg
471;4.60224464746241e-115;1.90827052769733;0.532;0.17;6.07634360804462e-111;10;dac
472;5.21024187764733e-110;2.32562358835412;0.586;0.229;6.87908235105777e-106;10;Fili
473;3.9390246169622e-106;1.90104666875927;0.682;0.319;5.20069420177519e-102;10;beat-IIIb
474;4.44400161271994e-102;1.50306280323194;0.237;0.038;5.86741532927414e-98;10;Trim9
475;8.29684729596857e-98;2.01353810772883;0.367;0.092;1.09543274848673e-93;10;Dop1R2
476;1.20356904593035e-96;1.30429424484194;0.874;0.706;1.58907221134184e-92;10;Hs3st-A
477;2.57517036824304e-95;1.73706728692266;0.715;0.379;3.39999743719128e-91;10;mam
478;1.69174742126978e-91;1.26541430505978;0.874;0.667;2.23361412030249e-87;10;CG42674
479;6.48551569154142e-91;1.64261387190202;0.672;0.342;8.56282636754214e-87;10;KrT95D
480;2.21466483358217e-90;1.47477701461643;0.769;0.467;2.92402197977854e-86;10;trv
481;6.12137364240683e-83;1.54934725070612;0.14;0.016;8.08204962006974e-79;10;CG33639
482;1.1170903727949e-79;2.28459972149;0.47;0.17;1.47489441920111e-75;10;nAChRalpha5
483;2.39349361139453e-79;1.90902509093091;0.435;0.15;3.16012961512419e-75;10;CG43155
484;2.41540539005311e-78;1.60507492869343;0.652;0.353;3.18905973648712e-74;10;OtopLa
485;5.06905233066682e-75;1.78618846366232;0.571;0.273;6.6926697921794e-71;10;nolo
486;2.55928774818749e-69;1.42770189931613;0.637;0.351;3.37902761393195e-65;10;CG34354
487;4.84121916447006e-67;1.7848753225539;0.518;0.243;6.39186166284983e-63;10;dati
488;1.12646593983227e-65;1.13134232004154;0.715;0.41;1.48727298036054e-61;10;Ggamma30A
489;2.4774042152291e-65;1.52588981487869;0.19;0.036;3.27091678536699e-61;10;Dop2R
490;1.98641283492183e-62;1.42675137645748;0.249;0.063;2.6226608659473e-58;10;Dscam3
491;4.01576860070159e-60;1.64808085790457;0.425;0.175;5.30201928350631e-56;10;Gycbeta100B
492;1.29324145702802e-53;1.55170066453556;0.313;0.103;1.70746669571409e-49;10;5-HT7
493;8.80847133264881e-52;1.2592457708581;0.594;0.324;1.16298247004962e-47;10;CG42541
494;2.46306026782917e-51;1.32543442646148;0.406;0.166;3.25197847161485e-47;10;mmd
495;7.62933187590656e-51;1.24057563538058;0.196;0.047;1.00730068757594e-46;10;mirr
496;2.3657419421927e-47;1.23201819796863;0.138;0.027;3.12348908627702e-43;10;klu
497;3.4711238935591e-47;1.41433801785275;0.266;0.086;4.58292487666607e-43;10;unc79
498;4.00795844825747e-44;1.51680561058635;0.579;0.394;5.29170753923434e-40;10;lncRNA:CR31451
499;8.29781932910093e-43;1.00814306923054;0.732;0.585;1.0955610860212e-38;10;scyl
500;1.09511323637787e-37;1.2589500932483;0.548;0.362;1.4458780059897e-33;10;amon
501;1.65852900906993e-37;1.31636731746482;0.674;0.53;2.18975585067503e-33;10;CG34384
502;1.99223825380455e-37;1.12288045669527;0.563;0.353;2.63035216649814e-33;10;dally
503;1.18642323429673e-36;1.15011694399856;0.705;0.562;1.56643459624198e-32;10;Nlg3
504;9.69570667279051e-36;1.3615685054396;0.262;0.101;1.28012415200853e-31;10;kek6
505;3.51228072379033e-35;1.24574247584114;0.602;0.433;4.63726423962037e-31;10;lncRNA:CR46006
506;1.3892009904571e-34;1.3251881124993;0.357;0.166;1.83416206770051e-30;10;CG4168
507;2.56970870991376e-34;1.29966202810132;0.237;0.085;3.39278640969914e-30;10;Rgk3
508;1.27719765819037e-32;1.18220051794101;0.487;0.284;1.68628406810875e-28;10;unc-13-4A
509;2.66884040577365e-32;1.17566082943174;0.538;0.35;3.52366998774296e-28;10;Sema2b
510;5.44230730830186e-30;1.21607544561917;0.293;0.13;7.18547833915094e-26;10;CG13743
511;6.827268002175e-30;1.21607284563788;0.138;0.038;9.01404194327166e-26;10;2mit
512;4.23231010762455e-28;1.15576468052359;0.487;0.316;5.58791903509669e-24;10;SiaT
513;8.59764143651178e-28;1.3085793494287;0.437;0.272;1.13514659886265e-23;10;Shaw
514;9.5417851158917e-27;1.10833148731772;0.221;0.087;1.25980188885118e-22;10;CG8399
515;9.06573185016271e-26;1.14873066642952;0.254;0.113;1.19694857617698e-21;10;Toll-7
516;1.83759485274744e-25;1.23793406235092;0.449;0.29;2.42617648408244e-21;10;Con
517;2.75592636109315e-25;1.5206924283487;0.379;0.222;3.63864957455128e-21;10;Tl
518;3.88181252499318e-25;1.19690035724984;0.429;0.272;5.1251570767485e-21;10;CG2993
519;3.09021384167888e-24;1.02428538982065;0.466;0.296;4.08000933516862e-20;10;CG15765
520;8.32428341957455e-22;1.10858196517411;0.295;0.153;1.09905513988643e-17;10;side-V
521;1.17656542896915e-21;1.02183153159272;0.134;0.044;1.55341933586797e-17;10;Lgr1
522;4.0628823433395e-20;1.04274790564731;0.445;0.317;5.36422355791114e-16;10;Nlg4
523;9.0123475219097e-19;1.07608206987771;0.39;0.26;1.18990024331774e-14;10;sigmar
524;1.53714654443993e-18;1.11649158350646;0.324;0.186;2.02949458262404e-14;10;CG32204
525;1.11531314269591e-12;1.03413787119175;0.315;0.213;1.47254794230141e-08;10;HmgD
526;7.39410403748763e-11;1.0109852576836;0.262;0.173;9.76243556069492e-07;10;CG3857
527;0;2.93209116790465;0.54;0.014;0;11;Or88a
528;0;2.88398266732599;0.713;0.062;0;11;CG8654
529;3.65150923560635e-195;1.92538558118408;0.393;0.051;4.82108764377106e-191;11;ppk5
530;9.3210139619402e-178;1.84624327037352;0.933;0.4;1.23065347339496e-173;11;Snmp1
531;2.23987932978499e-165;1.48368229828367;0.998;0.867;2.95731267911512e-161;11;Eip93F
532;1.10862006739599e-143;1.73482280820005;0.933;0.535;1.46371107498292e-139;11;pyd
533;2.98864157686102e-142;1.17847700276285;0.173;0.012;3.94590347392961e-138;11;CCHa1-R
534;1.27165970796809e-140;1.50931185177074;0.287;0.036;1.67897231243027e-136;11;hec
535;1.35632325554128e-137;1.37421774983418;0.978;0.803;1.79075359429115e-133;11;Pde6
536;1.44984787099657e-114;1.75707654873547;0.761;0.355;1.91423414407677e-110;11;Baldspot
537;9.62676841740236e-79;1.25896477789193;0.783;0.409;1.27102223414963e-74;11;Ggamma30A
538;4.91198177809424e-78;1.57011761262691;0.427;0.131;6.48528954161782e-74;11;CG31183
539;1.78391013992248e-72;1.08819540018745;0.918;0.75;2.35529655773965e-68;11;scrt
540;2.35969060263749e-72;1.12497980236862;0.877;0.515;3.11549950266228e-68;11;disco-r
541;8.29389009707496e-71;1.45269032183965;0.684;0.365;1.09504230951681e-66;11;Tsp42Ef
542;6.38378328772805e-70;1.6264583156604;0.552;0.232;8.42850907478734e-66;11;CG42339
543;6.417424949152e-58;1.30383272102949;0.634;0.323;8.47292616036538e-54;11;rad
544;1.41218758690219e-55;1.38963402497306;0.499;0.217;1.86451127098696e-51;11;CG5079
545;5.2585430106094e-55;1.02148875062779;0.819;0.526;6.9428543369076e-51;11;Orco
546;1.11615969322369e-53;1.29060688760093;0.511;0.231;1.47366564296324e-49;11;OSCP1
547;6.70806772460705e-53;1.08813549269146;0.193;0.04;8.85666181679869e-49;11;CG30158
548;6.71090916919997e-53;1.06952677804061;0.783;0.542;8.86041337609472e-49;11;Adk1
549;3.4666985427564e-49;1.12339496910705;0.583;0.304;4.57708208600127e-45;11;fz
550;3.58638916459397e-48;1.2988092537506;0.482;0.22;4.73510961401342e-44;11;CG5890
551;1.38258722366729e-45;1.128583343565;0.598;0.329;1.82542991140792e-41;11;RhoGAP102A
552;3.17100408030757e-45;1.2164416079969;0.255;0.074;4.18667668723008e-41;11;CG42750
553;3.31352022149747e-44;1.34534708037793;0.482;0.245;4.37484074844311e-40;11;drpr
554;6.21013018245495e-37;1.23618701308192;0.33;0.135;8.19923487989528e-33;11;sdt
555;3.43146832764835e-36;1.03937023535736;0.234;0.074;4.53056763299412e-32;11;CG15186
556;9.33329988366283e-35;1.08678517882403;0.598;0.396;1.23227558364e-30;11;RSG7
557;1.06321672122935e-33;1.03663775197697;0.345;0.149;1.4037650370391e-29;11;eyg
